Gene name	Gene stable ID
ABL1	ENSG00000097007
MIR7846	ENSG00000283789
MIR4632	ENSG00000263676
Y_RNA	ENSG00000200591
GMCL2	ENSG00000244234
RNU6-22P	ENSG00000207083
GTF3C3	ENSG00000119041
Y_RNA	ENSG00000200164
HNRNPAB	ENSG00000197451
DERPC	ENSG00000286140
RBBP4	ENSG00000162521
MSRB1	ENSG00000198736
STIM2	ENSG00000109689
MIR4525	ENSG00000266107
Y_RNA	ENSG00000200874
HIP1	ENSG00000127946
FN3KRP	ENSG00000141560
RPL3L	ENSG00000140986
HERC2P9	ENSG00000291082
PRKCG	ENSG00000126583
UBE2R2-AS1	ENSG00000235481
RN7SL328P	ENSG00000240853
EIF4A1P3	ENSG00000231018
TNFSF8	ENSG00000106952
TUBAP7	ENSG00000253547
RPL29P22	ENSG00000239924
CCND2P1	ENSG00000256847
SLC22A9	ENSG00000149742
UBE2Q2P1	ENSG00000291027
MTMR7	ENSG00000003987
NDUFB10	ENSG00000140990
TNC	ENSG00000041982
LINC00933	ENSG00000291028
TRIM5	ENSG00000132256
PHYKPL	ENSG00000175309
FN3K	ENSG00000167363
RPS2	ENSG00000140988
SEC11A	ENSG00000140612
C2orf66	ENSG00000187944
ADAM24P	ENSG00000214607
SLC7A2	ENSG00000003989
PGAP1	ENSG00000197121
CACNG7	ENSG00000105605
USP5	ENSG00000111667
CACNG8	ENSG00000142408
MIR935	ENSG00000284583
CACNG6	ENSG00000130433
TBCD	ENSG00000141556
VSTM1	ENSG00000189068
CCL26	ENSG00000006606
COL13A1	ENSG00000197467
CCT6P2	ENSG00000250526
CCL24	ENSG00000106178
EEF1A1P13	ENSG00000250182
RBBP4P1	ENSG00000249485
MIR4637	ENSG00000264792
OTULIN	ENSG00000154124
RHBDD2	ENSG00000005486
BAG6	ENSG00000204463
ARFIP2	ENSG00000132254
RNU6-1232P	ENSG00000252108
EEF1B2P2	ENSG00000213864
LINC02219	ENSG00000253787
NHP2	ENSG00000145912
HNRNPA3P15	ENSG00000225636
RPL4P7	ENSG00000224442
GOLGA8IP	ENSG00000291004
WHAMMP3	ENSG00000276141
SYNC	ENSG00000162520
TBC1D1	ENSG00000065882
IL1R1	ENSG00000115594
HAVCR2	ENSG00000135077
PDCD6IPP1	ENSG00000275325
MIR4651	ENSG00000284334
RPL7L1P3	ENSG00000235090
SNORA14A	ENSG00000201643
SLC7A2-IT1	ENSG00000279903
PDGFRL	ENSG00000104213
TMEM120A	ENSG00000189077
SNORA10	ENSG00000206811
KIAA1522	ENSG00000162522
SNORA64	ENSG00000207405
SNORA78	ENSG00000273587
RNF151	ENSG00000179580
ARRDC2	ENSG00000105643
KRT8P3	ENSG00000254285
RN7SKP97	ENSG00000222898
PTPRB	ENSG00000127329
MIR4470	ENSG00000264408
FAM153CP	ENSG00000204677
TBL3	ENSG00000183751
ASPH	ENSG00000198363
ACSBG1	ENSG00000103740
TIMM10B	ENSG00000132286
S100PBP	ENSG00000116497
FZR1	ENSG00000105325
HPCA	ENSG00000121905
TPP1	ENSG00000166340
DNAJA4-DT	ENSG00000259708
DNAJA4	ENSG00000140403
STYXL1	ENSG00000127952
TMEM54	ENSG00000121900
BMS1P10	ENSG00000237238
UFC1	ENSG00000143222
NOXO1	ENSG00000196408
ATP8B5P	ENSG00000179766
IL1R1-AS1	ENSG00000226925
IL1RL2	ENSG00000115598
PPOX	ENSG00000143224
ATP8B5P	ENSG00000290567
MDH2	ENSG00000146701
NUP54	ENSG00000138750
SKIC8	ENSG00000140395
FAM183DP	ENSG00000205716
LRRC9	ENSG00000131951
IL1RL1	ENSG00000115602
FAM157B	ENSG00000233013
HMG20B	ENSG00000064961
DCUN1D4	ENSG00000109184
TUBBP5	ENSG00000159247
LINC00475	ENSG00000225511
PRSS47P	ENSG00000276717
FAM120A2P	ENSG00000204352
SYNGR3	ENSG00000127561
ZNF658B	ENSG00000198416
MRPS24	ENSG00000062582
FAM95B1	ENSG00000223839
CTSL3P	ENSG00000188029
CTSL3P	ENSG00000290757
OR13C1P	ENSG00000235248
FAM205BP	ENSG00000257198
CELP	ENSG00000170827
URGCP-MRPS24	ENSG00000270617
MFSD14CP	ENSG00000196312
PCNX4-DT	ENSG00000258553
RN7SL219P	ENSG00000265386
RN7SKP21	ENSG00000252312
MFSD14CP	ENSG00000290770
PTCSC3	ENSG00000259104
NHERF2	ENSG00000065054
URGCP	ENSG00000106608
DEGS2	ENSG00000168350
GIPC3	ENSG00000179855
EIF5	ENSG00000100664
SDR42E1P5	ENSG00000236785
MIR4772	ENSG00000264764
SLC9A4	ENSG00000180251
CCDC124	ENSG00000007080
LRRC37A5P	ENSG00000204173
CHD2	ENSG00000173575
LRRC37A5P	ENSG00000290837
CDRT15P6	ENSG00000276832
FBP2P1	ENSG00000237743
NPAP1P9	ENSG00000214888
B4GALT3	ENSG00000158850
PAEPP1	ENSG00000224045
TEKTIP1	ENSG00000183397
SNX18P3	ENSG00000225345
LIPT1	ENSG00000144182
TUBG1P	ENSG00000237972
FKBP8	ENSG00000105701
UBE2D4	ENSG00000078967
ANKRD20A2P	ENSG00000183148
CYP4F59P	ENSG00000274628
MITD1	ENSG00000158411
ANKRD20A3P	ENSG00000276203
ADAMTS4	ENSG00000158859
ANKRD20A4P	ENSG00000172014
MRPL30	ENSG00000185414
ANKRD20A5P	ENSG00000290972
FCER1G	ENSG00000158869
FGF7P6	ENSG00000227449
NTHL1	ENSG00000065057
POLR2J4	ENSG00000214783
FLJ43315	ENSG00000291012
GPR156	ENSG00000175697
ANKRD20A7P	ENSG00000236816
APOA2	ENSG00000158874
UPK3BL3P	ENSG00000239556
CARMIL3	ENSG00000186648
LYG1	ENSG00000144214
UPK3B	ENSG00000243566
ANKRD19P	ENSG00000187984
KCNAB1	ENSG00000169282
TXNDC9	ENSG00000115514
Y_RNA	ENSG00000238560
POMZP3	ENSG00000146707
OR10A4	ENSG00000170782
MIR1225	ENSG00000221656
ZNF598	ENSG00000167962
CNTNAP3P7	ENSG00000287276
DUTP7	ENSG00000250473
FADS2	ENSG00000134824
SPATA31D5P	ENSG00000240632
LRRC66	ENSG00000188993
TOMM40L	ENSG00000158882
SPATA31D5P	ENSG00000291172
SGCB	ENSG00000163069
FAM30A	ENSG00000226777
FGF7P3	ENSG00000204837
CLCN3P1	ENSG00000232000
ZNF107	ENSG00000196247
IGHD3-10	ENSG00000211923
IGHD3-9	ENSG00000211924
LINC02480	ENSG00000251040
ADAM6	ENSG00000290844
SEPHS1P6	ENSG00000213938
SPATA18	ENSG00000163071
LINC00032	ENSG00000283945
RNASE11	ENSG00000173464
LINC00032	ENSG00000291187
LINC00525	ENSG00000146666
CYSRT1	ENSG00000197191
PKD1L1-AS1	ENSG00000136275
KXD1	ENSG00000105700
DNM1	ENSG00000106976
UQCC4	ENSG00000174109
HUS1	ENSG00000136273
PIK3R1	ENSG00000145675
DACT1	ENSG00000165617
PERCC1	ENSG00000284395
CCDC154	ENSG00000197599
MIR5187	ENSG00000284035
NSUN7	ENSG00000179299
LINC01567	ENSG00000224310
RN7SL717P	ENSG00000240302
DIO3	ENSG00000197406
C2orf69	ENSG00000178074
OR11A1	ENSG00000204694
ARHGAP17	ENSG00000140750
FRMD1	ENSG00000153303
TYW5	ENSG00000162971
ARL4AP2	ENSG00000248780
Y_RNA	ENSG00000207195
TRMT112	ENSG00000173113
RNA5SP160	ENSG00000201736
RNU6-836P	ENSG00000199790
RNU6-1195P	ENSG00000207198
UCHL1-DT	ENSG00000251173
VRK1	ENSG00000100749
UCHL1	ENSG00000154277
C7orf57	ENSG00000164746
CREBZF	ENSG00000137504
KXD1-AS1	ENSG00000268983
UBA52	ENSG00000221983
OR9G1	ENSG00000174914
MIR1301	ENSG00000221445
ARNILA	ENSG00000235072
OR4D10	ENSG00000254466
DTNB-AS1	ENSG00000224220
NCR3LG1	ENSG00000188211
Y_RNA	ENSG00000201160
TFCP2L1	ENSG00000115112
SDHCP4	ENSG00000255035
ZBTB16	ENSG00000109906
NR1I3	ENSG00000143257
TRIM64FP	ENSG00000226185
PKD1L1	ENSG00000158683
OR7E102P	ENSG00000168992
TRIM51JP	ENSG00000232717
TRIM43	ENSG00000144015
LINC02248	ENSG00000235160
RPL29P21	ENSG00000213779
TEDC1	ENSG00000185347
GABRB3	ENSG00000166206
CCR6	ENSG00000112486
UBTFL3	ENSG00000204699
USH1C	ENSG00000006611
ANKRD44-DT	ENSG00000225979
NPM1P46	ENSG00000213104
CGGBP1	ENSG00000163320
HDAC2-AS2	ENSG00000228624
SF3B1	ENSG00000115524
CYB5B	ENSG00000103018
ZNF654	ENSG00000175105
CD27	ENSG00000139193
LINC01512	ENSG00000289313
CCDC162P	ENSG00000203799
PIANP	ENSG00000139200
RNU6ATAC6P	ENSG00000221059
CRLF1	ENSG00000006016
RIMS2	ENSG00000176406
SLC5A11	ENSG00000158865
TP63	ENSG00000073282
REX1BD	ENSG00000006015
FRS2	ENSG00000166225
NCF1	ENSG00000158517
LINC02520	ENSG00000204110
KU-MEL-3	ENSG00000205444
Y_RNA	ENSG00000207481
RPL12P20	ENSG00000239627
SIMALR	ENSG00000226004
TMEM59L	ENSG00000105696
SLC2A9-AS1	ENSG00000250413
MIR3138	ENSG00000264931
RNA5SP155	ENSG00000223086
RAF1P1	ENSG00000250040
GABRA5	ENSG00000186297
WDR1	ENSG00000071127
RNU6-1029P	ENSG00000206836
HSPE1	ENSG00000115541
CDKN1A	ENSG00000124762
HSPE1-MOB4	ENSG00000270757
RN7SL155P	ENSG00000263490
ZNF69	ENSG00000198429
ABCF2-H2BK1	ENSG00000285292
DINOL	ENSG00000285244
ZNF700	ENSG00000196757
RAB44	ENSG00000255587
PKIA	ENSG00000171033
PPIL1	ENSG00000137168
OR4E1	ENSG00000276240
MOB4	ENSG00000115540
ADSS1	ENSG00000185100
C6orf89	ENSG00000198663
OTOG	ENSG00000188162
CLCN1	ENSG00000188037
C4orf46P3	ENSG00000254352
THAP12P7	ENSG00000253919
LINC02605	ENSG00000261618
ZNF763	ENSG00000197054
ZC2HC1A	ENSG00000104427
CPLX2	ENSG00000145920
TVP23BP1	ENSG00000259122
ZNF433-AS1	ENSG00000219665
GABRG3-AS1	ENSG00000228740
CDC42P3	ENSG00000253971
LY6E	ENSG00000160932
RNA5SP391	ENSG00000200326
RHCG	ENSG00000140519
RNA5SP464	ENSG00000252060
ZNF747	ENSG00000169955
RNA5SP465	ENSG00000212497
RNA5SP466	ENSG00000252546
Y_RNA	ENSG00000199444
EEF2K	ENSG00000103319
ZNF20	ENSG00000132010
PI16	ENSG00000164530
ARHGAP11B	ENSG00000285077
RSL24D1P8	ENSG00000237273
COX6A1P2	ENSG00000226976
OLFML1	ENSG00000183801
RNA5SP467	ENSG00000212576
ZNF625-ZNF20	ENSG00000213297
MTCH1	ENSG00000137409
RPL17P47	ENSG00000242615
RERGL	ENSG00000111404
MDGA2	ENSG00000139915
PCGF3	ENSG00000185619
ZNF625	ENSG00000257591
LINC02904	ENSG00000177335
LINC02648	ENSG00000225948
POLG	ENSG00000140521
POLR3K	ENSG00000161980
LINP1	ENSG00000223784
RPS16P9	ENSG00000242675
EIF3B	ENSG00000106263
KLC3	ENSG00000104892
LINC00706	ENSG00000281186
MPG	ENSG00000103152
LINC00707	ENSG00000238266
PPFIBP2	ENSG00000166387
SLC2A14	ENSG00000173262
CFAP210	ENSG00000154479
AK3P2	ENSG00000250115
LY6H	ENSG00000176956
RPA2P1	ENSG00000258392
TMEM219	ENSG00000149932
RPL13AP2	ENSG00000244053
RPS15AP3	ENSG00000214903
MIR548Y	ENSG00000263945
LINC00648	ENSG00000259129
ZRANB1	ENSG00000019995
PHOSPHO2	ENSG00000144362
OR11H2	ENSG00000258453
CCNB1IP1	ENSG00000100814
CTBP2	ENSG00000175029
GPIHBP1	ENSG00000277494
KLHL23	ENSG00000213160
POLGARF	ENSG00000291307
PIERCE2	ENSG00000261652
PPP1R13L	ENSG00000104881
PIM1	ENSG00000137193
ZFP41	ENSG00000181638
IL16	ENSG00000172349
PWWP2A	ENSG00000170234
DPEP1	ENSG00000015413
GLI4	ENSG00000250571
TMEM217	ENSG00000172738
PTCHD3P2	ENSG00000231550
CSN3	ENSG00000171209
CYB5AP2	ENSG00000214369
PTCD2	ENSG00000049883
SSB	ENSG00000138385
FAM90A26	ENSG00000229924
GK3	ENSG00000229894
MINCR	ENSG00000253716
BACH2	ENSG00000112182
RHOH	ENSG00000168421
ZNF696	ENSG00000185730
MIR4648	ENSG00000264357
BRAT1	ENSG00000106009
TACC1	ENSG00000147526
METTL5	ENSG00000138382
ATF7IP2	ENSG00000166669
VGF	ENSG00000128564
THSD7A	ENSG00000005108
POLR1G	ENSG00000117877
TRERF1	ENSG00000124496
MASP1	ENSG00000127241
ERCC2	ENSG00000104884
MIR4296	ENSG00000264572
ZNF750	ENSG00000141579
MRPS21P6	ENSG00000214298
CASP3	ENSG00000164305
NEUROG3	ENSG00000122859
ASB15	ENSG00000146809
WAC	ENSG00000095787
METRNL	ENSG00000176845
PRMT5-DT	ENSG00000257285
AJUBA	ENSG00000129474
HLFP1	ENSG00000218194
VNN1	ENSG00000112299
CCNG1P1	ENSG00000218991
VNN2	ENSG00000112303
PTGES3L	ENSG00000267060
SP8	ENSG00000164651
ZNF800	ENSG00000048405
NSA2P5	ENSG00000227176
RNU6-1006P	ENSG00000252807
HEATR5A-DT	ENSG00000250365
DTD2	ENSG00000129480
GPR33	ENSG00000214943
PDK2	ENSG00000005882
NLRC5	ENSG00000140853
NUBPL-DT	ENSG00000257155
RNU6-602P	ENSG00000223087
RNU6-455P	ENSG00000207412
GNPNAT1	ENSG00000100522
RNU6-678P	ENSG00000252641
HSPD1	ENSG00000144381
RNA5SP140	ENSG00000201394
BAZ2A	ENSG00000076108
OR2S1P	ENSG00000228307
TF	ENSG00000091513
YBX1P5	ENSG00000251108
RNF38	ENSG00000137075
ZNF366	ENSG00000178175
RAB33B-AS1	ENSG00000273247
LINC02056	ENSG00000248371
DOCK4	ENSG00000128512
GPX3	ENSG00000211445
GOLGA8N	ENSG00000232653
FERMT2	ENSG00000073712
CYB5R2	ENSG00000166394
TNIP1	ENSG00000145901
GUSBP5	ENSG00000236296
VPS13C	ENSG00000129003
FREM3	ENSG00000183090
RBM11P1	ENSG00000271488
C6orf132	ENSG00000188112
GYPE	ENSG00000197465
PDCL3P5	ENSG00000213089
ARL4AP5	ENSG00000218996
RNU6-302P	ENSG00000202119
CLIC1	ENSG00000213719
SLCO2A1	ENSG00000174640
SAMD14	ENSG00000167100
GYPA	ENSG00000170180
AMIGO2	ENSG00000139211
CLEC4C	ENSG00000198178
H3P13	ENSG00000243977
PEX5L-AS1	ENSG00000243799
CLTA	ENSG00000122705
PEX5L-AS2	ENSG00000244302
UQCRHP4	ENSG00000242728
MDFIC2	ENSG00000242120
ZNF649-AS1	ENSG00000268095
PPP1R9B	ENSG00000108819
ZNF649	ENSG00000198093
CPB1	ENSG00000153002
OR5P4P	ENSG00000227892
OR5P1P	ENSG00000166408
BUD13	ENSG00000137656
ANGPT1	ENSG00000154188
PLEKHG1	ENSG00000120278
ZNF613	ENSG00000176024
COL1A1	ENSG00000108821
HLA-B	ENSG00000234745
BUD13-DT	ENSG00000226645
ZNF350	ENSG00000256683
DUSP4	ENSG00000120875
DDHD1	ENSG00000100523
PPFIA2	ENSG00000139220
ZPR1	ENSG00000109917
COL5A1	ENSG00000130635
MSC	ENSG00000178860
HEY1	ENSG00000164683
OR1M1	ENSG00000170929
OR7G1	ENSG00000161807
OR7G15P	ENSG00000275787
OR7G3	ENSG00000170920
ZNF317	ENSG00000130803
AGTR1	ENSG00000144891
FLNB-AS1	ENSG00000244161
OR7D2	ENSG00000188000
ELOCP29	ENSG00000267418
OR7E16P	ENSG00000267775
DNASE1L3	ENSG00000163687
PLAC9	ENSG00000189129
OR7D4	ENSG00000174667
CIC	ENSG00000079432
PPP1R3C	ENSG00000119938
UBR3	ENSG00000144357
SUV39H2-DT	ENSG00000272853
DCLRE1C	ENSG00000152457
DEFA1B	ENSG00000240247
DDHD1-DT	ENSG00000258731
GMFB	ENSG00000197045
ABHD6	ENSG00000163686
DEFA3	ENSG00000239839
DEFA5	ENSG00000164816
SUMO2P7	ENSG00000249838
VPS51P14	ENSG00000255273
TMEM92	ENSG00000167105
DEFB109B	ENSG00000206034
PRR13P7	ENSG00000271202
MRPS16P1	ENSG00000229182
RPEP5	ENSG00000234732
TIMM8AP1	ENSG00000231445
EIF3EP2	ENSG00000224674
RUNX1T1	ENSG00000079102
PCP4L1	ENSG00000248485
HEATR3	ENSG00000155393
APOA5	ENSG00000110243
GCG	ENSG00000115263
CFAP126	ENSG00000188931
TMEM92-AS1	ENSG00000251179
XYLT2	ENSG00000015532
RPP14	ENSG00000163684
APOA4	ENSG00000110244
RRM2P2	ENSG00000236484
SAMD4A-AS1	ENSG00000285774
RNU6-481P	ENSG00000206921
MAPK1IP1L	ENSG00000168175
RN7SL261P	ENSG00000277762
APOC3	ENSG00000110245
GJA5	ENSG00000265107
RNA5SP112	ENSG00000251746
STUB1P1	ENSG00000226273
Y_RNA	ENSG00000201102
KRT8P40	ENSG00000213069
MIR4506	ENSG00000265768
MIR4444-1	ENSG00000284252
DNAJC19P5	ENSG00000225808
DDX24	ENSG00000089737
MIR3128	ENSG00000265396
KRT18P51	ENSG00000250504
MIR6512	ENSG00000278418
H3P7	ENSG00000237178
GJA8	ENSG00000121634
TMEM114	ENSG00000232258
HHIP	ENSG00000164161
TTC30B	ENSG00000196659
TTC30A	ENSG00000197557
GPR89B	ENSG00000188092
APOA1	ENSG00000118137
DPP4	ENSG00000197635
NDRG4	ENSG00000103034
MRPL27	ENSG00000108826
PXK	ENSG00000168297
PLEKHF1	ENSG00000166289
EME1	ENSG00000154920
ANAPC10	ENSG00000164162
TMEM121	ENSG00000184986
OR7A17	ENSG00000185385
OR7A18P	ENSG00000269678
MAX	ENSG00000125952
APOA1-AS	ENSG00000235910
DMPK	ENSG00000104936
SIK3	ENSG00000160584
LRRC59	ENSG00000108829
Y_RNA	ENSG00000206824
COL5A1-AS1	ENSG00000204011
B2M	ENSG00000166710
MIR3689C	ENSG00000264744
MIR3689A	ENSG00000265872
MIR3689D1	ENSG00000265848
MIR3689B	ENSG00000264163
MIR3689D2	ENSG00000264136
MIR3689E	ENSG00000266827
MIR3689F	ENSG00000266514
RPS26P18	ENSG00000229087
FCN2	ENSG00000160339
SGCA	ENSG00000108823
LINC01804	ENSG00000231031
RPL21P35	ENSG00000231494
RPL23AP26	ENSG00000228884
TEX44	ENSG00000177673
RN7SL499P	ENSG00000239202
FCN1	ENSG00000085265
OIP5-AS1	ENSG00000247556
SIN3B	ENSG00000127511
CARM1P1	ENSG00000227835
LINC02804	ENSG00000274372
RNU1-129P	ENSG00000206791
RNVU1-7	ENSG00000206585
PDE4DIPP1	ENSG00000229828
PFN1P4	ENSG00000225080
ABHD17AP1	ENSG00000198658
RNU6-1211P	ENSG00000238382
RNU2-14P	ENSG00000222985
LINC01745	ENSG00000225919
LINC02324	ENSG00000255002
LINC01744	ENSG00000236497
RPL21P7	ENSG00000258613
RNU6-809P	ENSG00000207190
Y_RNA	ENSG00000200508
RPL36AP2	ENSG00000214759
PTBP1P	ENSG00000259078
ROR1-AS1	ENSG00000223949
FAM95B1	ENSG00000290718
DDX1	ENSG00000079785
RPPH1-2P	ENSG00000252497
MYH6	ENSG00000197616
USP32P4	ENSG00000263887
RPL36AP47	ENSG00000242123
ZSCAN21	ENSG00000166529
EFCAB3	ENSG00000172421
TLE4	ENSG00000106829
HSPD1P5	ENSG00000249193
RN7SKP235	ENSG00000222594
ABCE1	ENSG00000164163
FASTK	ENSG00000164896
RNU7-52P	ENSG00000251981
RPS23P7	ENSG00000239527
MFN2	ENSG00000116688
METTL2A	ENSG00000087995
MYH7	ENSG00000092054
DHFRP2	ENSG00000228432
SERINC1	ENSG00000111897
PKIB	ENSG00000135549
MRC2	ENSG00000011028
NTRK3	ENSG00000140538
F2RL3	ENSG00000127533
TYW1	ENSG00000198874
CPAMD8	ENSG00000160111
RNY4P6	ENSG00000200537
RPS27P19	ENSG00000234268
OR56A3	ENSG00000184478
OR51M1	ENSG00000184698
ARMC12	ENSG00000157343
OR51I2	ENSG00000187918
BSCL2	ENSG00000168000
IDE	ENSG00000119912
AKT1	ENSG00000142208
LY6S	ENSG00000291309
LY6L	ENSG00000261667
CLPSL2	ENSG00000196748
OTUD4	ENSG00000164164
RN7SL835P	ENSG00000264250
RN7SL823P	ENSG00000263595
CLPSL1	ENSG00000204140
HAUS8	ENSG00000131351
CLPS	ENSG00000137392
CUL1	ENSG00000055130
ZFTRAF1	ENSG00000187954
Y_RNA	ENSG00000207382
RNU6-446P	ENSG00000199697
LHFPL5	ENSG00000197753
SRPK1	ENSG00000096063
TLK2	ENSG00000146872
TMEM276	ENSG00000291317
OR52K2	ENSG00000181963
OR52K1	ENSG00000196778
OR52M2P	ENSG00000226616
CCDC87	ENSG00000182791
OPRK1	ENSG00000082556
CCS	ENSG00000173992
MED28P6	ENSG00000259183
NTRK3-AS1	ENSG00000260305
ZSCAN29	ENSG00000140265
CASC11	ENSG00000249375
MYC	ENSG00000136997
CBARP-DT	ENSG00000267778
TUBGCP4	ENSG00000137822
ATP5F1D	ENSG00000099624
IFIT5	ENSG00000152778
Y_RNA	ENSG00000238713
ART3	ENSG00000156219
RNU4-39P	ENSG00000199325
ITGB1	ENSG00000150093
RBM14	ENSG00000239306
RBM14-RBM4	ENSG00000248643
MIR1204	ENSG00000283710
SLC25A32	ENSG00000164933
RBM4	ENSG00000173933
SCN1B	ENSG00000105711
PDGFRL2P	ENSG00000285420
CCDC69	ENSG00000198624
RNU105C	ENSG00000199212
RN7SL250P	ENSG00000244107
SOX17	ENSG00000164736
ZKSCAN3	ENSG00000189298
TRMT112P7	ENSG00000270275
RP1	ENSG00000104237
RBM4B	ENSG00000173914
ANKRD18FP	ENSG00000218577
DUSP22	ENSG00000112679
GM2A	ENSG00000196743
RAD51B	ENSG00000182185
RN7SL487P	ENSG00000243871
SLC36A3	ENSG00000186334
TP53BP1	ENSG00000067369
RN7SL12P	ENSG00000239553
C1QBPP2	ENSG00000213409
FTLP6	ENSG00000254984
SEC11B	ENSG00000226098
RNU6-874P	ENSG00000199260
ZNF123P	ENSG00000255259
SHISA7	ENSG00000187902
RBPMS	ENSG00000157110
ARHGAP32	ENSG00000134909
WDR53P1	ENSG00000275607
PNMA8C	ENSG00000277531
ITGB1-DT	ENSG00000229656
PDHB	ENSG00000168291
FXYD3	ENSG00000089356
TMCO2	ENSG00000188800
RN7SL847P	ENSG00000265319
NUDT9P1	ENSG00000234043
PCGF5	ENSG00000180628
ZMPSTE24	ENSG00000084073
SLC36A2	ENSG00000186335
DNLZ	ENSG00000213221
CAMSAP1-DT	ENSG00000238058
UBAC1	ENSG00000130560
ATP8A1	ENSG00000124406
LINC00601	ENSG00000235180
C10orf90	ENSG00000154493
CYP3A43	ENSG00000021461
NACC2	ENSG00000148411
COL9A2	ENSG00000049089
ATP6V1G1P5	ENSG00000270904
RNA5SP197	ENSG00000200227
PDLIM7	ENSG00000196923
IRF4	ENSG00000137265
LINC02846	ENSG00000260193
TMEM250	ENSG00000238227
LHX3	ENSG00000107187
CFL1P1	ENSG00000290782
OIT3	ENSG00000138315
PEX5L	ENSG00000114757
NPM1P24	ENSG00000215086
IFNGR1	ENSG00000027697
PLA2G12B	ENSG00000138308
QSOX2	ENSG00000165661
RPL17P50	ENSG00000213700
P4HA1	ENSG00000122884
MRPL42	ENSG00000198015
CCDC187	ENSG00000260220
NCL	ENSG00000115053
SHC1P2	ENSG00000267691
RGS20	ENSG00000147509
SLC4A1	ENSG00000004939
PRRC2B	ENSG00000288701
PODNL1	ENSG00000132000
RIMS1	ENSG00000079841
RPL21P20	ENSG00000227311
SNTB2	ENSG00000168807
ANO5	ENSG00000171714
ZFP69B	ENSG00000187801
Y_RNA	ENSG00000201047
NFATC2IP	ENSG00000176953
MAP1A	ENSG00000166963
PAX2	ENSG00000075891
PARPBP	ENSG00000185480
MPZ	ENSG00000158887
C19orf85	ENSG00000283567
SHC2	ENSG00000129946
TTC23L-AS1	ENSG00000272323
STRCP1	ENSG00000290691
CATSPER2P1	ENSG00000291053
RPL21P54	ENSG00000241829
RAD1	ENSG00000113456
RPS27AP13	ENSG00000244159
RNU6-1331P	ENSG00000200528
TCEA1	ENSG00000187735
PPIP5K1	ENSG00000168781
LINC02128	ENSG00000261241
THSD8	ENSG00000284491
INIP	ENSG00000148153
JAKMIP1	ENSG00000152969
MEX3D	ENSG00000181588
CERS1	ENSG00000223802
BRIX1	ENSG00000113460
MTFR1L	ENSG00000117640
CDCA3	ENSG00000111665
SNX30-DT	ENSG00000226609
TPK1	ENSG00000196511
SNX30	ENSG00000148158
MAPK8IP3-AS1	ENSG00000261399
MIR4786	ENSG00000264279
OR9S24P	ENSG00000231278
OR5S1P	ENSG00000213048
CDH13	ENSG00000140945
COPS9	ENSG00000172428
OTOS	ENSG00000178602
CGB8	ENSG00000213030
RN7SL507P	ENSG00000239702
RUNDC3A-AS1	ENSG00000267750
U3	ENSG00000221496
RNU6-453P	ENSG00000252628
ZNF883	ENSG00000228623
RUNDC3A	ENSG00000108309
LGALS7	ENSG00000205076
U3	ENSG00000276366
RAPGEF1	ENSG00000107263
CENPH	ENSG00000153044
ZNF415	ENSG00000170954
TRPM1	ENSG00000134160
SPSB2	ENSG00000111671
OR52M1	ENSG00000197790
HTR7	ENSG00000148680
C11orf40	ENSG00000171987
OR5M13P	ENSG00000166693
OR5M1	ENSG00000255012
CD163	ENSG00000177575
OR5AM1P	ENSG00000255172
LYPLA1	ENSG00000120992
OR5M12P	ENSG00000197866
MRPS36	ENSG00000134056
OR5AP1P	ENSG00000254795
OR51F2	ENSG00000176925
SGMS1-AS1	ENSG00000226200
OR1S1	ENSG00000280204
OR8B3	ENSG00000284609
OR8B2	ENSG00000284680
OR10A3	ENSG00000170683
BEND3P1	ENSG00000231345
OR10A2	ENSG00000170790
NUTM2HP	ENSG00000232706
OR5A1	ENSG00000172320
OR51G2	ENSG00000176893
OR51A7	ENSG00000176895
RPL27AP5	ENSG00000182383
CTSLP4	ENSG00000230011
GCNT4	ENSG00000176928
PGGT1BP1	ENSG00000213667
MIR8058	ENSG00000277387
OR52E4	ENSG00000180974
OR5T1	ENSG00000181698
NDUFA10	ENSG00000130414
ASAH2B	ENSG00000204147
ANKRD31	ENSG00000145700
RN7SL134P	ENSG00000263360
CDH13-AS1	ENSG00000261410
ART2BP	ENSG00000237408
ART2P	ENSG00000238048
MIR3182	ENSG00000263785
LINC01537	ENSG00000227467
SDK1	ENSG00000146555
HSBP1	ENSG00000230989
PDE2A-AS2	ENSG00000256633
SLC25A39	ENSG00000013306
KCNJ11	ENSG00000187486
OR6A2	ENSG00000184933
OR51D1	ENSG00000197428
KNOP1	ENSG00000103550
POC5	ENSG00000152359
KCNA7	ENSG00000104848
OR51E1	ENSG00000180785
A1CF	ENSG00000148584
CYP4F11	ENSG00000171903
OR2AG2	ENSG00000188124
OR10G8	ENSG00000234560
AIP	ENSG00000110711
CCP110	ENSG00000103540
OR51A4	ENSG00000205497
NADSYN1	ENSG00000172890
AUNIP	ENSG00000127423
RNA5SP149	ENSG00000201822
GAPDHP36	ENSG00000213158
RALBP1P1	ENSG00000239880
PAQR7	ENSG00000182749
Y_RNA	ENSG00000207302
NDUFB5	ENSG00000136521
STMN1	ENSG00000117632
GRIN1	ENSG00000176884
VN1R1	ENSG00000178201
LMTK3	ENSG00000142235
BZW2	ENSG00000136261
CGB3	ENSG00000104827
LINC01097	ENSG00000281202
NKX3-2	ENSG00000109705
